,lambda,ag_s,ae_s,ae_v,ae_t
2990,1361.4951302974468,220.61661094528048,101.0085027672733,-189.77421687260443,8.806715662552438
2991,1361.7899447222953,220.60473946825186,100.93669166426835,-189.81227637897928,8.800999148426909
2992,1362.084759147144,220.59287703018995,100.86486455380711,-189.85037056664208,8.795284629635479
2993,1362.3795735719928,220.58102362160463,100.79302140025686,-189.88849943653457,8.789572101209403
2994,1362.6743879968412,220.56917923301899,100.72116216799031,-189.92666298964608,8.783861558187786
2995,1362.96920242169,220.5573438549684,100.64928682138572,-189.96486122701288,8.778152995617587
2996,1363.2640168465387,220.5455174780021,100.57739532482663,-190.00309414971855,8.772446408553623
2997,1363.5588312713871,220.53370009268116,100.50548764270191,-190.0413617588938,8.766741792058516
2998,1363.8536456962358,220.52189168957923,100.43356373940568,-190.07966405571656,8.761039141202682
2999,1364.1484601210846,220.51009225928348,100.36162357933713,-190.1180010414118,8.755338451064322
3000,1364.443274545933,220.49830179239345,100.28966712690057,-190.15637271725163,8.74963971672944
3001,1364.738088970782,220.486520279521,100.21769434650506,-190.19477908455553,8.74394293329176
3002,1365.0329033956305,220.47474771129112,100.14570520256487,-190.2332201446895,8.738248095852775
3003,1365.3277178204792,220.4629840783411,100.07369965949857,-190.27169589906705,8.732555199521647
3004,1365.6225322453279,220.45122937132112,100.00167768172993,-190.31020634914867,8.726864239415281
3005,1365.9173466701764,220.43948358089392,99.9296392336869,-190.34875149644162,8.721175210658279
3006,1366.212161095025,220.42774669773434,99.85758427980225,-190.38733134250043,8.71548810838286
3007,1366.5069755198738,220.4160187125303,99.78551278451309,-190.4259458889265,8.70980292772896
3008,1366.8017899447223,220.4042996159823,99.7134247122609,-190.46459513736832,8.704119663844118
3009,1367.096604369571,220.392589398803,99.64132002749125,-190.50327908952107,8.698438311883491
3010,1367.3914187944197,220.38088805171753,99.5691986946541,-190.541997747127,8.69275886700986
3011,1367.6862332192682,220.36919556546374,99.49706067820348,-190.58075111197547,8.687081324393585
3012,1367.9810476441169,220.35751193079187,99.42490594259733,-190.61953918590228,8.681405679212597
3013,1368.2758620689656,220.34583713846433,99.3527344522976,-190.65836197079062,8.675731926652398
3014,1368.570676493814,220.33417117925654,99.28054617176998,-190.69721946857024,8.67006006190601
3015,1368.865490918663,220.3225140439555,99.2083410654841,-190.73611168121778,8.664390080174005
3016,1369.1603053435115,220.31086572336127,99.13611909791305,-190.77503861075675,8.658721976664442
3017,1369.4551197683602,220.29922620828572,99.06388023353362,-190.81400025925745,8.653055746592877
3018,1369.749934193209,220.2875954895534,98.99162443682611,-190.85299662883693,8.647391385182381
3019,1370.0447486180574,220.2759735580012,98.91935167227413,-190.89202772165933,8.641728887663431
3020,1370.339563042906,220.26436040447803,98.84706190436465,-190.93109353993515,8.63606824927398
3021,1370.6343774677548,220.25275601984492,98.77475509758797,-190.97019408592178,8.630409465259415
3022,1370.9291918926033,220.24116039497576,98.70243121643747,-191.00932936192356,8.624752530872525
3023,1371.224006317452,220.2295735207562,98.6300902254096,-191.04849937029138,8.619097441373508
3024,1371.5188207423007,220.21799538808398,98.55773208900379,-191.08770411342272,8.61344419202994
3025,1371.8136351671492,220.2064259878696,98.4853567717225,-191.12694359376215,8.607792778116783
